empleado_id,fecha_encuesta,pregunta,respuesta,comentarios
E176,2025-02-28,¿Sientes que tu trabajo es valorado y reconocido?,4,
E176,2025-02-28,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E176,2025-02-28,¿Hay algo específico que te gustaría que la empresa mejorara?,,At tempore perspiciatis voluptate at porro iusto neque.
E093,2024-06-25,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E093,2024-06-25,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E093,2024-06-25,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E093,2024-06-25,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E093,2024-06-25,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,1,
E093,2024-06-25,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E093,2024-06-25,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E093,2024-06-25,¿Sientes que tu trabajo es valorado y reconocido?,1,
E093,2024-06-25,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E093,2024-06-25,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E1163,2025-01-24,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E1163,2025-01-24,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E1163,2025-01-24,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E1163,2025-01-24,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E1163,2025-01-24,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E1163,2025-01-24,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E1163,2025-01-24,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E1163,2025-01-24,¿Sientes que tu trabajo es valorado y reconocido?,1,
E1163,2025-01-24,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E1163,2025-01-24,¿Hay algo específico que te gustaría que la empresa mejorara?,,Tenetur mollitia autem odio odit earum illum aliquid perferendis minima excepturi.
E304,2024-11-05,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E304,2024-11-05,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E304,2024-11-05,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E304,2024-11-05,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E304,2024-11-05,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E304,2024-11-05,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E304,2024-11-05,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E304,2024-11-05,¿Sientes que tu trabajo es valorado y reconocido?,3,
E304,2024-11-05,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E304,2024-11-05,¿Hay algo específico que te gustaría que la empresa mejorara?,,Ipsum dolore asperiores blanditiis dolor eius repellendus fugiat assumenda quo quidem dolor.
E924,2025-02-18,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E924,2025-02-18,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E924,2025-02-18,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E924,2025-02-18,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E924,2025-02-18,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,1,
E924,2025-02-18,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E924,2025-02-18,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E924,2025-02-18,¿Sientes que tu trabajo es valorado y reconocido?,3,
E924,2025-02-18,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E924,2025-02-18,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E191,2024-07-31,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E191,2024-07-31,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E191,2024-07-31,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E191,2024-07-31,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E191,2024-07-31,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E191,2024-07-31,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E191,2024-07-31,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E191,2024-07-31,¿Sientes que tu trabajo es valorado y reconocido?,4,
E191,2024-07-31,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E191,2024-07-31,¿Hay algo específico que te gustaría que la empresa mejorara?,,Minus nulla iusto consectetur quae adipisci facilis explicabo iste odio sunt.
E502,2025-01-16,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E502,2025-01-16,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E502,2025-01-16,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E502,2025-01-16,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E502,2025-01-16,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E502,2025-01-16,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E502,2025-01-16,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E502,2025-01-16,¿Sientes que tu trabajo es valorado y reconocido?,4,
E502,2025-01-16,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E502,2025-01-16,¿Hay algo específico que te gustaría que la empresa mejorara?,,Asperiores neque odio omnis laborum esse.
E1149,2024-10-19,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E1149,2024-10-19,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E1149,2024-10-19,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E1149,2024-10-19,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E1149,2024-10-19,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E1149,2024-10-19,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E1149,2024-10-19,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E1149,2024-10-19,¿Sientes que tu trabajo es valorado y reconocido?,5,
E1149,2024-10-19,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E1149,2024-10-19,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E116,2024-06-01,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E116,2024-06-01,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E116,2024-06-01,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E116,2024-06-01,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E116,2024-06-01,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E116,2024-06-01,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E116,2024-06-01,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E116,2024-06-01,¿Sientes que tu trabajo es valorado y reconocido?,5,
E116,2024-06-01,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E116,2024-06-01,¿Hay algo específico que te gustaría que la empresa mejorara?,,Deserunt ipsum neque autem repellat qui consequuntur deleniti eos commodi consectetur.
E800,2024-08-10,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E800,2024-08-10,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E800,2024-08-10,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E800,2024-08-10,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E800,2024-08-10,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E800,2024-08-10,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E800,2024-08-10,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E800,2024-08-10,¿Sientes que tu trabajo es valorado y reconocido?,4,
E800,2024-08-10,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E800,2024-08-10,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E1136,2024-05-12,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E1136,2024-05-12,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E1136,2024-05-12,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E1136,2024-05-12,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E1136,2024-05-12,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E1136,2024-05-12,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E1136,2024-05-12,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E1136,2024-05-12,¿Sientes que tu trabajo es valorado y reconocido?,3,
E1136,2024-05-12,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E1136,2024-05-12,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E816,2024-05-22,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E816,2024-05-22,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E816,2024-05-22,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E816,2024-05-22,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E816,2024-05-22,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,1,
E816,2024-05-22,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E816,2024-05-22,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E816,2024-05-22,¿Sientes que tu trabajo es valorado y reconocido?,4,
E816,2024-05-22,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E816,2024-05-22,¿Hay algo específico que te gustaría que la empresa mejorara?,,Excepturi voluptatem praesentium accusamus amet soluta similique dolor labore molestias.
E1150,2025-01-07,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E1150,2025-01-07,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E1150,2025-01-07,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E1150,2025-01-07,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E1150,2025-01-07,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,5,
E1150,2025-01-07,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E1150,2025-01-07,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E1150,2025-01-07,¿Sientes que tu trabajo es valorado y reconocido?,4,
E1150,2025-01-07,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E1150,2025-01-07,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E318,2024-11-13,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E318,2024-11-13,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E318,2024-11-13,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E318,2024-11-13,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E318,2024-11-13,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,5,
E318,2024-11-13,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E318,2024-11-13,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E318,2024-11-13,¿Sientes que tu trabajo es valorado y reconocido?,2,
E318,2024-11-13,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E318,2024-11-13,¿Hay algo específico que te gustaría que la empresa mejorara?,,Ullam dicta impedit unde laudantium doloremque ab.
E398,2025-01-26,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E398,2025-01-26,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E398,2025-01-26,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E398,2025-01-26,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E398,2025-01-26,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E398,2025-01-26,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E398,2025-01-26,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E398,2025-01-26,¿Sientes que tu trabajo es valorado y reconocido?,2,
E398,2025-01-26,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E398,2025-01-26,¿Hay algo específico que te gustaría que la empresa mejorara?,,Maiores tempore in hic distinctio debitis quo.
E761,2024-07-31,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E761,2024-07-31,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E761,2024-07-31,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E761,2024-07-31,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E761,2024-07-31,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E761,2024-07-31,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E761,2024-07-31,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E761,2024-07-31,¿Sientes que tu trabajo es valorado y reconocido?,1,
E761,2024-07-31,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E761,2024-07-31,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E561,2024-11-24,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E561,2024-11-24,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E561,2024-11-24,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E561,2024-11-24,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E561,2024-11-24,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E561,2024-11-24,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E561,2024-11-24,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E561,2024-11-24,¿Sientes que tu trabajo es valorado y reconocido?,4,
E561,2024-11-24,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E561,2024-11-24,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E216,2024-05-16,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E216,2024-05-16,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E216,2024-05-16,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E216,2024-05-16,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E216,2024-05-16,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E216,2024-05-16,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E216,2024-05-16,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E216,2024-05-16,¿Sientes que tu trabajo es valorado y reconocido?,5,
E216,2024-05-16,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E216,2024-05-16,¿Hay algo específico que te gustaría que la empresa mejorara?,,Qui nihil eveniet temporibus excepturi unde explicabo sunt excepturi.
E897,2025-04-14,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E897,2025-04-14,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E897,2025-04-14,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E897,2025-04-14,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E897,2025-04-14,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E897,2025-04-14,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E897,2025-04-14,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E897,2025-04-14,¿Sientes que tu trabajo es valorado y reconocido?,3,
E897,2025-04-14,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E897,2025-04-14,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E242,2024-10-24,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E242,2024-10-24,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E242,2024-10-24,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E242,2024-10-24,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E242,2024-10-24,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,5,
E242,2024-10-24,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E242,2024-10-24,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E242,2024-10-24,¿Sientes que tu trabajo es valorado y reconocido?,3,
E242,2024-10-24,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E242,2024-10-24,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E074,2024-12-21,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E074,2024-12-21,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E074,2024-12-21,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E074,2024-12-21,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E074,2024-12-21,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E074,2024-12-21,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E074,2024-12-21,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E074,2024-12-21,¿Sientes que tu trabajo es valorado y reconocido?,3,
E074,2024-12-21,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E074,2024-12-21,¿Hay algo específico que te gustaría que la empresa mejorara?,,Repellendus recusandae cumque consequuntur expedita facere.
E460,2024-10-01,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E460,2024-10-01,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E460,2024-10-01,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E460,2024-10-01,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E460,2024-10-01,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E460,2024-10-01,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E460,2024-10-01,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E460,2024-10-01,¿Sientes que tu trabajo es valorado y reconocido?,1,
E460,2024-10-01,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E460,2024-10-01,¿Hay algo específico que te gustaría que la empresa mejorara?,,Ea nulla tempore alias cupiditate minima.
E117,2024-11-13,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E117,2024-11-13,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E117,2024-11-13,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E117,2024-11-13,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E117,2024-11-13,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,5,
E117,2024-11-13,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E117,2024-11-13,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E117,2024-11-13,¿Sientes que tu trabajo es valorado y reconocido?,5,
E117,2024-11-13,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E117,2024-11-13,¿Hay algo específico que te gustaría que la empresa mejorara?,,Maxime magni quibusdam eaque magnam veritatis tempora dolorem laboriosam sed.
E405,2025-03-07,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E405,2025-03-07,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E405,2025-03-07,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E405,2025-03-07,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E405,2025-03-07,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E405,2025-03-07,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E405,2025-03-07,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E405,2025-03-07,¿Sientes que tu trabajo es valorado y reconocido?,5,
E405,2025-03-07,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E405,2025-03-07,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E750,2024-09-10,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E750,2024-09-10,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E750,2024-09-10,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E750,2024-09-10,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E750,2024-09-10,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,5,
E750,2024-09-10,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E750,2024-09-10,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E750,2024-09-10,¿Sientes que tu trabajo es valorado y reconocido?,3,
E750,2024-09-10,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E750,2024-09-10,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E1094,2024-12-20,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E1094,2024-12-20,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E1094,2024-12-20,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E1094,2024-12-20,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E1094,2024-12-20,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,5,
E1094,2024-12-20,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E1094,2024-12-20,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E1094,2024-12-20,¿Sientes que tu trabajo es valorado y reconocido?,2,
E1094,2024-12-20,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E1094,2024-12-20,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E671,2024-11-26,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E671,2024-11-26,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E671,2024-11-26,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E671,2024-11-26,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E671,2024-11-26,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E671,2024-11-26,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E671,2024-11-26,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E671,2024-11-26,¿Sientes que tu trabajo es valorado y reconocido?,4,
E671,2024-11-26,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E671,2024-11-26,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E823,2024-09-24,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E823,2024-09-24,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E823,2024-09-24,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E823,2024-09-24,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E823,2024-09-24,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E823,2024-09-24,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E823,2024-09-24,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E823,2024-09-24,¿Sientes que tu trabajo es valorado y reconocido?,3,
E823,2024-09-24,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E823,2024-09-24,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E291,2024-08-05,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E291,2024-08-05,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E291,2024-08-05,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E291,2024-08-05,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E291,2024-08-05,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E291,2024-08-05,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E291,2024-08-05,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E291,2024-08-05,¿Sientes que tu trabajo es valorado y reconocido?,5,
E291,2024-08-05,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E291,2024-08-05,¿Hay algo específico que te gustaría que la empresa mejorara?,,Laborum id eaque sint modi debitis dicta eius accusantium quis similique suscipit possimus.
E172,2024-11-08,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E172,2024-11-08,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E172,2024-11-08,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E172,2024-11-08,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E172,2024-11-08,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E172,2024-11-08,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E172,2024-11-08,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E172,2024-11-08,¿Sientes que tu trabajo es valorado y reconocido?,3,
E172,2024-11-08,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E172,2024-11-08,¿Hay algo específico que te gustaría que la empresa mejorara?,,Iure quam repudiandae explicabo expedita facere autem eligendi.
E800,2024-12-05,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E800,2024-12-05,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E800,2024-12-05,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E800,2024-12-05,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E800,2024-12-05,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E800,2024-12-05,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E800,2024-12-05,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E800,2024-12-05,¿Sientes que tu trabajo es valorado y reconocido?,2,
E800,2024-12-05,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E800,2024-12-05,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E915,2024-09-07,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E915,2024-09-07,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E915,2024-09-07,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E915,2024-09-07,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E915,2024-09-07,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E915,2024-09-07,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E915,2024-09-07,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E915,2024-09-07,¿Sientes que tu trabajo es valorado y reconocido?,1,
E915,2024-09-07,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E915,2024-09-07,¿Hay algo específico que te gustaría que la empresa mejorara?,,Ad explicabo assumenda nihil quibusdam minus sunt illo.
E892,2024-05-09,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E892,2024-05-09,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E892,2024-05-09,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E892,2024-05-09,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E892,2024-05-09,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,1,
E892,2024-05-09,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E892,2024-05-09,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E892,2024-05-09,¿Sientes que tu trabajo es valorado y reconocido?,1,
E892,2024-05-09,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E892,2024-05-09,¿Hay algo específico que te gustaría que la empresa mejorara?,,Et magnam id ex debitis doloremque sapiente possimus.
E775,2024-05-17,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
